household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6
HH-05864,Musanze,-1.509749,29.576212,04/07/2023,5.0,9.5,3.2,1829,48.6,46.1,38.9,44.2,35.7,41.5
HH-06085,Musanze,-1.521485,29.662639,09/10/2023,4.0,9.8,0.8,1583,20.7,18.5,18.7,18.4,14.2,18.6
HH-07079,Burera,-1.494205,29.832705,22/02/2023,6.0,9.9,1.7,1836,25.6,29.8,34.2,27.2,27.9,24.2
HH-03596,Burera,-1.475811,29.761607,20/01/2023,4.0,11.1,20.1,1811,39.4,37.5,35.8,47.0,32.6,32.4
HH-02135,Rulindo,-1.73161,29.977503,17/10/2023,5.0,10.7,6.7,2003,39.1,50.9,45.2,48.3,54.3,40.2
HH-05067,Burera,-1.471658,29.847336,11/01/2024,3.0,9.5,5.2,1986,24.2,30.3,27.3,26.7,25.0,24.8
HH-04110,Burera,-1.420494,29.815252,04/06/2023,2.0,10.7,1.2,1986,20.7,17.775,16.6,16.6,17.775,17.2
HH-04970,Musanze,-1.549824,29.571205,16/03/2023,5.0,9.9,2.1,1952,35.8,52.6,39.3,45.739999999999995,53.9,47.1
HH-04905,Gakenke,-1.731927,29.837824,26/10/2023,5.0,9.5,5.4,2109,25.8,27.4,18.0,21.8,22.4,23.080000000000002
HH-00515,Nyabihu,-1.604591,29.492875,27/02/2023,4.0,8.1,9.8,2621,27.1,27.8,30.1,27.3,35.0,28.2
HH-07158,Musanze,-1.479558,29.61455,24/02/2023,5.0,5.7,5.4,2160,14.8,13.7,14.1,14.9,9.7,12.9
HH-00410,Nyabihu,-1.609152,29.549969,08/02/2023,4.0,8.6,6.1,2260,29.8,33.0,27.2,33.3,31.3,29.4
HH-07607,Nyabihu,-1.557192,29.498996,12/12/2023,6.0,7.8,1.1,2437,19.6,16.3,22.5,21.5,23.6,20.7
HH-07967,Musanze,-1.519714,29.555003,08/08/2023,5.0,8.1,2.2,1961,24.3,21.4,15.7,16.2,17.0,17.6
HH-07906,Gakenke,-1.641016,29.779606,23/10/2023,5.0,7.4,0.7,1966,18.1,19.3,16.1,16.2,15.8,14.0
HH-07049,Nyabihu,-1.598687,29.545145,24/01/2024,4.0,6.5,8.8,2417,22.4,24.5,22.4,22.7,20.5,20.6
HH-00208,Rulindo,-1.717255,29.9537,17/06/2023,3.0,10.7,3.3,1731,22.2,28.4,26.4,28.8,25.9,22.6
HH-06514,Rulindo,-1.759254,30.000987,31/08/2023,7.0,11.4,0.6,1810,32.6,37.9,30.4,41.3,35.4,35.9
HH-00459,Nyabihu,-1.576102,29.475165,27/12/2023,8.0,10.9,3.1,2618,50.9,42.2,46.9,43.8,34.2,41.3
HH-02055,Rulindo,-1.73615,30.092873,10/04/2024,3.0,6.8,1.7,1961,17.9,18.5,19.0,19.5,17.5,15.6
HH-02431,Burera,-1.403308,29.755125,23/03/2023,3.0,6.4,0.9,2054,10.5,10.1,7.0,9.1,10.8,8.5
HH-00251,Musanze,-1.457744,29.55517,12/03/2023,4.0,7.7,6.8,1713,25.4,24.5,24.9,24.9,21.2,28.5
HH-06838,Burera,-1.421087,29.73962,31/01/2024,2.0,8.5,6.2,2073,14.6,16.5,14.5,14.2,15.7,15.1
HH-05438,Rulindo,-1.749344,30.025474,05/04/2023,5.0,8.3,5.9,1806,42.9,33.8,40.4,33.2,32.3,38.0
HH-01108,Rulindo,-1.755737,30.003847,31/05/2024,4.0,9.7,2.1,1898,39.5,38.1,39.8,35.3,37.2,33.3
HH-06496,Nyabihu,-1.55,29.500641,01/01/2024,8.0,9.2,5.5,2336,42.6,43.5,28.8,26.7,35.1,32.4
HH-01714,Musanze,-1.52067,29.684642,26/01/2023,3.0,11.4,4.8,1965,16.2,17.3,13.5,14.0,15.52,16.6
HH-03912,Musanze,-1.547836,29.651333,21/04/2024,5.0,9.1,4.4,1601,21.4,23.0,24.3,19.6,16.7,18.2
HH-06446,Burera,-1.442552,29.761316,22/09/2023,4.0,8.3,3.25,1750,29.560000000000002,28.3,28.3,34.5,25.4,31.3
HH-00716,Gakenke,-1.733997,29.758189,16/06/2023,4.0,7.6,6.6,2064,23.9,26.0,30.7,26.9,29.1,27.5
HH-00553,Burera,-1.408295,29.802499,01/02/2024,5.0,6.7,0.9,1955,18.0,13.2,14.6,16.1,14.5,15.5
HH-01440,Rulindo,-1.791418,30.000876,06/01/2024,5.0,11.7,1.6,1544,31.8,34.3,30.1,29.119999999999997,22.1,27.3
HH-02271,Nyabihu,-1.644666,29.489417,23/03/2023,6.0,9.3,0.7,2599,21.7,31.3,22.7,23.6,23.7,28.1
HH-03145,Musanze,-1.520774,29.69881,27/02/2023,2.0,8.9,3.0,1696,9.8,8.6,7.4,9.9,9.9,8.2
HH-07634,Gakenke,-1.639084,29.887711,14/07/2023,5.0,8.9,1.0,2062,40.9,35.8,45.7,40.5,37.0,40.8
HH-01926,Nyabihu,-1.601804,29.489061,08/04/2023,4.0,11.5,3.4,2506,38.0,37.1,43.3,35.1,36.9,45.2
HH-00635,Nyabihu,-1.616687,29.503596,16/12/2023,7.0,11.0,0.6,2503,44.9,38.2,37.3,30.4,36.3,24.8
HH-00317,Musanze,-1.453474,29.694005,31/01/2023,7.0,7.6,1.5,1885,24.9,26.7,18.6,26.3,22.9,18.4
HH-07927,Gakenke,-1.618082,29.750344,24/01/2024,4.0,6.1,1.5,1982,21.7,19.3,17.2,21.6,19.7,23.5
HH-05425,Musanze,-1.507737,29.55003,16/08/2023,6.0,9.2,3.5,1897,51.4,49.519999999999996,50.1,40.5,56.7,48.9
HH-00428,Gakenke,-1.737015,29.826076,13/06/2024,5.0,9.8,7.6,1987,47.7,35.4,42.6,48.9,45.3,53.4
HH-05951,Nyabihu,-1.635278,29.493094,17/08/2023,5.0,8.5,1.3,2403,41.3,33.6,36.6,39.7,44.1,41.4
HH-00106,Musanze,-1.542584,29.683718,16/06/2023,5.0,9.6,3.9,1905,19.1,22.4,21.8,28.4,22.5,22.1
HH-03042,Gakenke,-1.678968,29.880085,10/04/2023,5.0,7.2,1.0,2129,19.6,15.0,15.3,15.7,15.9,18.5
HH-04239,Rulindo,-1.785527,30.015425,25/05/2024,6.0,14.450000000000001,13.9,1787,77.6,83.6,75.9,71.3,75.2,70.4
HH-02170,Musanze,-1.537663,29.613673,27/01/2023,3.0,6.0,0.7,1804,15.0,14.5,17.2,14.2,15.4,17.0
HH-01710,Rulindo,-1.75747,30.096432,26/03/2024,4.0,6.5,12.9,1576,20.7,25.4,20.9,20.5,24.2,24.3
HH-00090,Burera,-1.416095,29.839713,02/09/2023,3.0,10.5,9.5,2168,16.5,16.4,14.6,18.6,10.5,15.7
HH-02242,Nyabihu,-1.567985,29.542939,27/09/2023,4.0,12.2,15.9,2435,34.8,51.0,36.3,35.4,35.4,46.1
HH-03175,Nyabihu,7.260167,29.493822,13/07/2023,3.0,10.2,3.1,2370,19.3,17.8,14.0,15.3,14.0,11.1
HH-05984,Nyabihu,-1.553645,29.529754,17/05/2023,5.0,9.7,2.3,2275,20.2,25.8,20.7,25.4,17.5,25.5
HH-01950,Musanze,-1.461399,29.560432,13/02/2024,3.0,9.7,4.8,1810,16.7,14.6,12.7,14.0,11.8,10.7
HH-04045,Musanze,-1.485981,29.599015,01/03/2024,5.0,6.1,1.1,1950,26.7,22.6,24.4,22.6,30.3,30.5
HH-02849,Burera,-1.497975,29.843526,20/04/2024,6.0,9.2,14.8,1855,51.2,43.1,52.7,43.1,45.0,45.0
HH-00002,Gakenke,-1.626067,29.784145,10/04/2024,6.0,8.0,8.8,1882,42.1,43.1,33.8,37.3,41.8,50.5
HH-04338,Gakenke,-1.678699,29.792527,13/05/2023,7.0,9.1,4.1,2048,47.8,44.9,53.7,56.0,40.0,53.8
HH-00936,Musanze,-1.453495,29.607491,23/10/2023,7.0,10.2,1.2,1702,36.0,40.6,40.2,39.1,36.5,29.5
HH-06857,Burera,-1.411935,29.714735,09/06/2023,2.0,10.1,3.4,1959,19.4,17.6,16.1,17.6,18.0,22.1
HH-02721,Gakenke,-1.61634,29.87639,01/12/2023,5.0,11.0,1.7,1808,54.0,43.6,51.1,60.0,48.3,44.3
HH-05206,Musanze,-1.500512,29.624178,20/06/2024,3.0,8.2,1.8,1645,10.7,12.6,10.5,11.28,9.1,13.5
HH-06349,Burera,-1.460966,29.846545,29/10/2023,2.0,10.0,1.3,1829,18.139999999999997,16.1,19.7,17.5,19.0,18.4
HH-00592,Burera,-1.40561,29.835135,11/06/2024,4.0,8.3,2.0,1681,25.7,33.1,31.9,29.4,28.9,32.5
HH-07709,Burera,-1.495431,29.822363,28/02/2024,5.0,11.0,4.7,1947,27.2,26.7,27.2,21.1,29.5,31.5
HH-06015,Musanze,-1.516997,29.571153,30/08/2023,3.0,8.3,1.1,1989,12.4,10.0,10.8,11.4,11.7,11.4
HH-02937,Rulindo,-1.751367,29.963312,22/09/2023,2.0,8.9,4.6,1735,16.1,13.1,16.0,16.2,17.4,17.8
HH-02449,Nyabihu,-1.5987385,29.499624500000003,22/12/2023,1.0,10.7,5.9,2353,9.6,10.3,9.7,11.4,10.8,9.6
HH-01577,Nyabihu,-1.556634,29.493879,05/05/2024,6.0,11.1,7.7,2447,27.5,35.3,32.0,27.6,36.1,35.7
HH-06444,Nyabihu,-1.581955,29.528407,08/04/2024,6.0,10.5,2.0,2478,25.7,27.3,27.1,23.6,24.9,31.4
HH-06686,Nyabihu,-1.610709,29.450708,02/08/2023,3.0,11.4,3.0,2371,17.3,18.0,14.9,13.8,14.9,13.5
HH-00214,Musanze,-1.484167,29.561921,17/01/2023,6.0,5.8,1.3,1764,17.6,16.9,12.4,18.4,14.4,20.6
HH-00779,Rulindo,-1.747173,30.0241745,23/01/2023,3.0,7.4,1.9,1622,10.7,12.8,11.0,9.5,7.9,7.8
HH-07762,Nyabihu,-1.553659,29.514681,28/02/2024,5.0,9.8,2.6,2261,26.2,25.8,23.3,25.1,23.2,23.4
HH-03497,Gakenke,-1.612899,29.894549,10/07/2023,6.0,9.1,0.9,1939,21.8,25.3,22.5,21.259999999999998,20.0,16.7
HH-06765,Rulindo,-1.720848,29.992355,24/12/2023,4.0,9.7,2.3,1856,16.6,16.1,17.225,19.1,17.1,17.225
HH-02044,Nyabihu,-1.613421,29.53626,13/06/2024,6.0,7.0,5.9,2294,17.4,21.4,16.3,17.1,17.6,15.6
HH-07259,Rulindo,-1.715036,30.043059,04/03/2024,4.0,9.8,7.1,1957,17.7,23.3,18.9,17.9,19.1,14.8
HH-05421,Nyabihu,-1.599931,29.495437,30/05/2024,4.0,10.0,4.4,2550,38.1,37.5,38.6,35.7,35.3,31.6
HH-01568,Nyabihu,-1.634261,29.456791,08/10/2023,5.0,7.8,0.8,2484,16.9,16.8,18.2,17.4,18.3,17.6
HH-00166,Rulindo,-1.739615,30.015607,09/05/2023,6.0,12.0,3.4,1738,32.1,28.7,36.2,26.8,36.7,36.3
HH-04703,Rulindo,-1.741231,30.079207,12/09/2023,6.0,9.0,6.2,1863,49.7,54.6,49.4,66.0,46.6,71.2
HH-03567,Burera,-1.416045,29.781247,08/01/2024,3.0,10.1,3.0,1875,17.8,16.2,12.2,11.9,14.8,12.6
HH-06134,Nyabihu,-1.640165,29.471207,24/09/2023,5.0,8.2,5.1,2317,22.7,21.9,22.5,19.9,20.2,23.0
HH-07603,Burera,-1.446347,29.748768,24/06/2023,4.0,7.9,3.6,1677,27.5,25.6,34.4,34.1,29.5,23.5
HH-05440,Rulindo,-1.796629,30.054744,01/08/2023,3.0,10.0,0.9,1718,12.5,11.6,16.4,12.0,12.2,10.4
HH-02014,Nyabihu,-1.603185,29.473876,16/12/2023,5.0,12.8,14.0,2625,61.0,52.5,58.1,59.4,56.2,56.2
HH-00274,Gakenke,-1.710148,29.89037,22/04/2024,5.0,5.7,4.0,2091,26.5,22.8,26.1,22.7,22.3,23.6
HH-03861,Rulindo,-1.792059,30.051087,02/03/2024,4.0,8.8,10.3,1826,26.0,29.440000000000005,31.1,29.1,33.2,27.8
HH-04168,Nyabihu,-1.556462,29.523677,21/10/2023,3.0,5.7,6.5,2270,14.6,15.3,14.0,15.3,13.0,13.5
HH-06389,Musanze,-1.459858,29.553647,08/02/2024,5.0,10.8,2.3,1756,40.5,48.5,38.4,44.5,52.6,45.1
HH-03789,Nyabihu,-1.585623,29.450875,27/03/2024,2.0,9.6,3.3,2253,19.0,18.0,16.8,15.5,18.3,20.5
HH-05184,Gakenke,-1.667327,29.893431,09/03/2023,1.0,9.6,2.0,1736,5.2,3.7,4.2,3.5,5.0,3.8
HH-00395,Musanze,-1.484353,29.619929,20/03/2024,6.0,9.5,1.3,1898,51.4,56.2,46.0,51.0,50.2,51.9
HH-00584,Musanze,-1.454816,29.599982,25/02/2023,6.0,11.3,5.0,1714,37.1,28.0,33.6,32.9,34.4,23.8
HH-07866,Gakenke,-1.672153,29.830606,25/03/2023,4.0,9.1,5.7,2085,15.8,17.8,20.8,17.5,18.4,18.3
HH-07973,Nyabihu,-1.61654,29.531284,25/09/2023,5.0,8.6,1.3,2530,36.4,38.3,38.9,38.8,40.9,45.8
HH-07416,Burera,-1.404271,29.808071,24/07/2023,4.0,10.8,9.2,1905,40.5,37.9,38.8,37.0,41.8,39.6
HH-06582,Gakenke,-1.714879,29.863662,15/12/2023,4.0,11.0,4.4,2099,44.0,32.8,31.7,44.4,42.6,32.7
HH-07647,Burera,-1.448045,29.773502,09/06/2024,5.0,9.7,2.3,1994,45.4,45.7,48.9,44.7,37.2,38.0
HH-06478,Nyabihu,-1.5855,29.525983,26/02/2023,5.0,8.9,2.7,2598,34.5,37.0,39.4,46.4,39.08,38.1
HH-00521,Burera,-1.465462,29.807238,31/07/2023,5.0,9.4,5.1,1834,35.2,49.3,43.8,48.7,40.7,51.6
HH-01764,Burera,-1.435237,29.74952,12/03/2024,5.0,6.8,0.9,2311,15.2,19.5,14.1,12.4,14.3,12.9
HH-01876,Burera,-1.457753,29.81325,05/03/2024,5.0,7.0,0.6,1688,32.3,25.3,32.1,37.7,34.0,26.4
HH-05356,Musanze,-1.468723,29.678116,06/05/2024,4.0,9.0,5.4,1894,32.440000000000005,32.7,30.8,37.7,30.1,30.9
HH-03966,Rulindo,-1.750941,29.96003,30/04/2024,7.0,9.8,7.5,1726,27.0,32.9,37.1,39.2,39.7,24.9
HH-03345,Burera,-1.452183,29.745287,29/11/2023,1.0,9.2,2.3,2088,7.4,8.6,9.2,9.2,8.6,9.7
HH-02254,Rulindo,-1.753258,30.005337,02/11/2023,2.0,6.8,2.0,1569,8.3,5.6,7.6,6.8,5.6,6.7
HH-03225,Nyabihu,-1.628242,29.460166,12/01/2024,7.0,6.5,3.7,2236,24.2,24.1,16.6,21.2,25.4,20.3
HH-00527,Musanze,-1.522054,29.603712,15/10/2023,2.0,6.6,1.8,1717,5.3,6.7,4.9,5.1,5.6,6.2
HH-02947,Burera,-1.404278,29.722834,28/11/2023,4.0,10.0,0.7,1809,33.9,32.3,32.0,36.2,33.67999999999999,34.0
HH-04474,Musanze,-1.538341,29.565459,09/11/2023,4.0,7.8,0.6,1970,27.0,29.6,29.4,29.8,32.6,33.3
HH-03900,Rulindo,-1.71624,30.028309,06/03/2023,4.0,11.6,0.5,1598,25.0,26.4,23.7,27.1,17.2,24.7
HH-05656,Nyabihu,-1.642663,29.477645,22/02/2024,5.0,11.2,9.8,2267,27.2,20.8,28.3,22.8,26.9,27.4
HH-00693,Burera,-1.45961,29.824692,18/02/2024,6.0,4.3,3.4,1748,25.2,24.2,24.6,21.1,22.5,21.7
HH-07559,Burera,-1.448372,29.721819,04/05/2023,3.0,7.3,3.8,1723,10.1,11.7,9.3,10.2,8.7,9.5
HH-04445,Musanze,-1.513593,29.641171,06/03/2023,1.0,5.8,1.6,1772,2.8,2.6,2.0,2.7,2.5,2.5200000000000005
HH-03634,Musanze,-1.535955,29.606144,25/10/2023,6.0,11.9,5.7,1609,30.0,33.2,30.1,30.4,30.9,28.0
HH-05806,Nyabihu,-1.612364,29.484161,02/05/2023,4.0,11.4,4.6,2480,19.6,27.6,20.3,19.2,17.6,15.6
HH-01051,Gakenke,-1.662006,29.880528,15/11/2023,6.0,11.3,4.3,2026,56.4,64.4,68.5,67.8,57.3,58.5
HH-00591,Nyabihu,-1.633074,29.499621,10/02/2024,4.0,5.4,8.6,2715,18.9,19.8,19.5,23.1,18.7,18.0
HH-00520,Nyabihu,-1.616144,29.529346,18/01/2024,5.0,8.8,1.7,2270,23.0,17.7,16.6,15.7,22.2,22.1
HH-03381,Musanze,-1.537647,29.577532,26/10/2023,6.0,9.1,9.6,1543,28.2,22.7,24.58,22.7,24.0,25.3
HH-03677,Nyabihu,-1.558335,29.495865,12/04/2023,3.0,8.6,1.1,2398,21.1,25.9,21.2,23.5,25.7,23.2
HH-05777,Burera,-1.415132,29.825574,22/08/2023,4.0,6.2,4.2,2092,25.5,20.6,22.8,22.8,22.98,23.2
HH-06598,Musanze,-1.488564,29.559882,13/07/2023,3.0,9.1,0.7,1525,23.3,21.9,29.1,24.1,23.4,23.3
HH-05180,Gakenke,-1.740075,29.864843,14/01/2024,6.0,9.8,11.9,2176,51.8,44.3,57.7,48.9,62.1,58.7
HH-01608,Rulindo,-1.740116,29.987956,10/04/2023,6.0,9.1,3.6,1791,45.1,53.4,40.6,47.7,55.5,50.3
HH-03611,Burera,-1.443072,29.737932,08/05/2023,5.0,10.0,11.6,1839,46.9,50.3,40.9,47.6,53.5,54.9
HH-07629,Gakenke,-1.693496,29.831706,15/02/2024,5.0,14.1,7.3,2201,49.9,51.2,66.0,58.9,57.8,63.2
HH-07997,Nyabihu,-1.642863,29.520224,07/08/2023,6.0,4.0,9.9,2433,21.6,21.2,23.7,22.9,21.1,17.9
HH-01810,Nyabihu,-1.568941,29.477388,17/06/2024,4.0,10.0,7.7,2578,31.9,29.7,37.6,37.1,37.6,36.6
HH-00792,Burera,-1.464152,29.772077,19/10/2023,6.0,10.7,3.1,1952,28.580000000000002,26.5,35.7,23.9,35.4,21.4
HH-00793,Burera,-1.403302,29.779962,05/11/2023,1.0,7.2,1.2,2122,7.1,7.0,6.8,6.6,6.82,6.6
HH-07736,Burera,-1.449387,29.70659,02/09/2023,5.0,6.8,0.9,1693,18.5,17.2,14.0,16.2,17.9,16.5
HH-01856,Musanze,-1.483913,29.6461,03/04/2024,2.0,4.5,7.9,1624,3.9,3.6,4.8,5.1,5.0,4.5
HH-01981,Nyabihu,-1.617791,29.484327,27/02/2024,5.0,7.4,2.3,2796,16.5,17.0,14.0,21.7,12.5,14.9
HH-03234,Nyabihu,-1.552671,29.514881,15/06/2025,6.0,7.1,8.6,2357,42.0,39.2,43.3,33.4,35.9,36.8
HH-03599,Musanze,-1.519939,29.61356,23/04/2023,4.0,11.6,2.3,2010,26.0,16.9,21.5,24.2,19.9,21.3
HH-00934,Burera,-1.492391,29.835098,01/05/2023,7.0,9.2,2.5,1686,31.1,37.7,29.2,31.9,26.3,21.0
HH-03964,Burera,-1.416048,29.834732,11/04/2023,3.0,9.6,5.3,1848,26.2,26.8,26.0,21.9,25.225,25.225
HH-07178,Rulindo,-1.795959,29.977172,02/03/2024,6.0,5.8,12.9,1628,18.4,15.6,14.8,15.0,15.5,15.2
HH-05627,Musanze,-1.528923,29.648038,24/12/2023,3.0,4.0,2.2,1768,4.9,5.6,4.6,6.4,6.7,4.5
HH-05507,Burera,-1.411599,29.71403,16/05/2024,7.0,9.1,3.9,2171,62.0,74.9,67.7,62.0,59.1,59.3
HH-07426,Musanze,-1.523553,29.665141,13/06/2024,2.0,4.8,1.8,1819,7.9,9.4,9.3,8.3,7.3,8.440000000000001
HH-04180,Musanze,-1.483693,29.630331,06/04/2023,5.0,8.8,0.7,1715,23.6,18.2,23.1,22.0,23.5,16.0
HH-04027,Musanze,-1.541156,29.7,21/04/2024,5.0,9.4,2.1,2098,26.4,19.3,22.8,24.5,17.8,15.5
HH-07236,Burera,-1.465442,29.739304,01/06/2023,2.0,7.3,2.3,1589,12.8,13.8,12.1,15.1,11.1,14.7
HH-04117,Gakenke,-1.714838,29.765424,23/10/2023,6.0,8.6,5.9,1994,26.1,25.8,29.5,23.6,24.6,24.0
HH-00989,Musanze,-1.463599,29.60225,29/06/2023,3.0,4.9,6.2,1746,14.7,12.7,13.3,13.3,13.0,12.2
HH-06179,Nyabihu,-1.570847,29.512722,27/04/2024,6.0,9.8,3.3,2268,29.7,29.5,23.9,25.7,26.2,32.4
HH-03454,Musanze,-1.541183,29.662727,01/03/2024,3.0,8.9,6.9,1914,11.8,11.819999999999999,13.2,10.0,12.8,11.3
HH-07310,Nyabihu,-1.55543,29.481009,13/08/2023,2.0,10.8,1.5,2426,12.0,11.8,8.6,10.9,7.3,8.4
HH-03779,Rulindo,-1.716612,30.080044,29/03/2023,7.0,5.5,6.2,1962,17.46,22.1,19.9,17.3,13.9,14.1
HH-05659,Gakenke,-1.642702,29.827122,04/02/2024,4.0,7.9,4.8,2146,29.5,24.6,30.8,26.5,27.1,29.7
HH-06719,Musanze,-1.494515,29.594511,25/12/2023,5.0,9.5,1.7,1900,22.6,24.1,24.1,22.8,24.6,19.4
HH-03094,Rulindo,-1.74554,29.993911,08/11/2023,6.0,8.2,8.9,1877,21.6,23.4,25.7,22.8,17.5,18.6
HH-03156,Burera,-1.448768,29.722536,01/12/2023,3.0,9.8,8.2,1932,26.4,31.0,26.4,30.6,26.1,27.4
HH-05070,Nyabihu,-1.583018,29.535398,10/03/2023,5.0,8.6,1.9,2139,38.5,31.1,43.2,39.8,37.8,37.9
HH-05807,Musanze,-1.480452,29.691997,30/07/2023,3.0,6.3,2.3,2021,10.0,9.3,9.6,6.8,6.8,6.4
HH-03202,Burera,-1.486988,29.790032,19/10/2023,4.0,7.7,1.0,1862,16.8,18.7,13.5,10.2,14.6,12.9
HH-06463,Gakenke,-1.642725,29.874863,04/11/2023,5.0,7.0,1.4,1841,30.3,29.2,28.0,32.6,31.7,28.5
HH-01099,Rulindo,-1.760164,29.975228,15/06/2023,4.0,13.3,2.8,1832,45.2,44.6,47.8,47.0,47.5,45.2
HH-06652,Gakenke,-1.709974,29.867956,26/02/2023,3.0,8.2,1.5,2122,23.1,22.0,18.9,22.3,21.3,20.8
HH-02845,Burera,-1.428297,29.843816,04/05/2023,3.0,9.7,1.0,2045,23.4,25.7,23.8,22.0,22.5,25.7
HH-00887,Rulindo,-1.742111,30.015624,23/02/2023,4.0,6.4,14.3,1848,22.8,20.5,19.0,26.9,24.0,23.1
HH-07891,Nyabihu,-1.569267,29.536742,13/07/2023,6.0,10.3,1.1,2401,29.2,30.9,26.0,25.3,27.7,27.1
HH-06313,Rulindo,-1.762694,29.970929,11/04/2024,5.0,7.7,2.1,1629,36.2,40.7,34.3,28.0,33.4,39.9
HH-00516,Nyabihu,-1.566461,29.462854,09/02/2024,4.0,10.1,0.6,2254,22.3,22.9,22.0,19.7,15.2,15.3
HH-07383,Gakenke,-1.6219,29.77737,09/11/2023,6.0,9.3,0.6,2185,30.3,28.3,28.8,29.6,26.2,21.4
HH-01454,Burera,-1.428186,29.835326,21/06/2023,6.0,10.5,1.3,2047,54.7,53.9,57.1,62.0,62.0,59.0
HH-03554,Burera,-1.449887,29.809087,04/05/2024,3.0,9.1,0.7,1833,18.8,23.7,23.0,26.3,17.5,23.3
HH-03610,Gakenke,-1.672153,29.830606,28/04/2023,5.0,10.5,2.2,2227,48.2,46.7,39.7,47.5,44.5,45.5
HH-04666,Rulindo,-1.725903,30.087517,22/01/2024,3.0,10.4,4.5,1829,25.4,26.8,25.0,28.9,24.2,29.8
HH-02507,Gakenke,-1.675802,29.813193,10/04/2023,3.0,9.0,0.5,2075,12.8,14.0,10.9,10.8,11.5,13.2
HH-02995,Nyabihu,-1.627444,29.496434,27/03/2024,5.0,9.2,7.0,2520,23.6,23.8,23.1,18.8,17.5,17.8
HH-04000,Nyabihu,-1.634585,29.528102,27/05/2023,4.0,10.2,1.5,2621,23.6,19.6,21.1,17.5,13.7,20.7
HH-07581,Rulindo,-1.726703,30.030663,19/06/2024,5.0,10.1,14.1,1883,45.6,42.3,47.0,45.6,45.0,38.4
HH-00907,Rulindo,-1.747173,30.0241745,22/10/2023,5.0,11.4,11.3,1530,43.7,55.0,48.7,47.9,48.88,49.1
HH-00029,Burera,-1.5,29.817759,14/12/2023,6.0,11.5,2.2,1875,60.2,61.8,64.3,51.3,74.5,57.0
HH-06872,Nyabihu,-1.596583,29.540843,02/05/2023,4.0,9.5,1.3,2261,38.1,31.3,35.1,32.0,35.8,32.3
HH-02508,Musanze,-1.526608,29.656855,08/04/2023,5.0,7.3,2.4,1964,15.1,14.2,14.1,19.6,17.7,14.5
HH-02429,Musanze,-1.489996,29.686635,28/01/2023,5.0,13.0,4.1,1647,65.6,54.8,53.4,61.6,55.8,59.0
HH-05044,Rulindo,-1.784772,29.950222,07/01/2023,4.0,12.3,5.0,1797,24.1,20.8,24.1,26.8,20.0,26.3
HH-05347,Nyabihu,-1.607038,29.50797,28/10/2023,2.0,9.2,1.4,2294,8.2,8.4,9.8,9.8,7.4,7.5
HH-00763,Musanze,-1.494611,29.673643,21/06/2023,6.0,10.6,5.4,1706,37.2,24.6,26.1,26.1,25.1,23.1
HH-03748,Musanze,-1.54937,29.639255,06/03/2024,3.0,8.1,5.9,1873,17.7,22.9,25.7,22.5,23.6,21.8
HH-04812,Gakenke,-1.600891,29.76824,28/02/2024,5.0,7.2,0.7,1963,30.3,28.1,31.9,26.2,29.920000000000005,33.1
HH-00285,Burera,-1.4866,29.713278,23/05/2024,5.0,7.9,1.8,2071,20.8,16.8,21.1,20.2,21.8,21.4
HH-00687,Burera,-1.486397,29.805874,07/05/2023,5.0,8.1,6.7,1707,21.5,16.1,24.4,22.2,18.6,14.4
HH-07396,Nyabihu,-1.556432,29.511027,17/05/2024,5.0,9.5,0.7,1857,38.5,44.9,43.4,36.8,46.2,51.5
HH-02354,Gakenke,-1.713278,29.799651,21/05/2023,3.0,14.1,1.0,1947,39.5,36.1,34.2,35.6,33.0,40.6
HH-06442,Nyabihu,-1.613971,29.507071,16/07/2023,6.0,14.0,2.4,2680,63.0,71.6,65.7,88.0,64.7,76.7
HH-06984,Rulindo,-1.789916,30.027089,14/04/2024,5.0,8.0,1.7,1756,35.8,37.8,28.6,30.8,31.0,36.5
HH-00022,Nyabihu,-1.610998,29.490661,06/03/2024,4.0,7.3,13.0,2550,22.6,22.2,24.9,31.0,27.3,21.3
HH-02753,Musanze,-1.478495,29.694516,20/04/2023,5.0,7.4,0.5,1945,16.72,16.5,18.8,16.5,14.3,17.5
HH-00886,Nyabihu,-1.550122,29.517098,27/01/2023,6.0,7.8,3.1,2585,37.7,42.8,40.8,48.8,37.2,46.1
HH-00918,Gakenke,-1.707342,29.855214,22/05/2023,3.0,6.5,0.9,2138,16.1,16.0,15.8,18.2,16.3,18.0
HH-01041,Burera,-1.41392,29.839358,08/03/2024,3.0,10.3,1.5,1893,28.9,27.3,28.3,25.3,32.8,23.5
HH-06353,Nyabihu,-1.629797,29.511142,08/06/2024,4.0,6.8,0.8,2500,15.2,9.7,13.9,10.3,12.5,9.9
HH-01266,Nyabihu,-1.65,29.525885,05/01/2023,3.0,14.450000000000001,7.6,2439,17.8,18.4,17.2,20.3,18.7,19.9
HH-04580,Burera,-1.48539,29.774183,26/06/2023,5.0,10.7,2.2,1675,32.7,26.8,26.8,23.4,22.2,22.9
HH-06933,Musanze,-1.514755,29.623373,01/12/2023,6.0,8.1,8.3,1605,25.7,23.0,18.7,27.3,19.0,17.1
